Date,Open
1950-07-28,17.690001000000006
1950-07-31,17.84
1950-08-01,18.02
1950-08-02,17.950001
1950-08-03,17.99
1950-08-04,18.139999
1950-08-07,18.41
1950-08-08,18.459999
1950-08-09,18.610001
1950-08-10,18.48
1950-08-11,18.280001
1950-08-14,18.290001
1950-08-15,18.32
1950-08-16,18.34
1950-08-17,18.540001
1950-08-18,18.68
1950-08-21,18.700001
1950-08-22,18.68
1950-08-23,18.82
1950-08-24,18.790001
1950-08-25,18.540001
1950-08-28,18.530001
1950-08-29,18.540001
1950-08-30,18.43
1950-08-31,18.42
1950-09-01,18.549999
1950-09-05,18.68
1950-09-06,18.540001
1950-09-07,18.59
1950-09-08,18.75
1950-09-11,18.610001
1950-09-12,18.870001
1950-09-13,19.09
1950-09-14,19.18
1950-09-15,19.290001
1950-09-18,19.370001
1950-09-19,19.309999
1950-09-20,19.209999
1950-09-21,19.370001
1950-09-22,19.440001
1950-09-25,19.42
1950-09-26,19.139999
1950-09-27,19.41
1950-09-28,19.42
1950-09-29,19.450001
1950-10-02,19.690001
1950-10-03,19.66
1950-10-04,20.0
1950-10-05,19.889999
1950-10-06,20.120001
1950-10-09,20.0
1950-10-10,19.780001
1950-10-11,19.860001
1950-10-13,19.85
1950-10-16,19.709999
1950-10-17,19.889999
1950-10-18,20.01
1950-10-19,20.02
1950-10-20,19.959999
1950-10-23,19.959999
1950-10-24,20.08
1950-10-25,20.049999
1950-10-26,19.610001
1950-10-27,19.77
1950-10-30,19.610001
1950-10-31,19.530001
1950-11-01,19.559999
1950-11-02,19.73
1950-11-03,19.85
1950-11-06,19.360001
1950-11-08,19.559999
1950-11-09,19.790001
1950-11-10,19.940001
1950-11-13,20.01
1950-11-14,19.860001
1950-11-15,19.82
1950-11-16,19.719999
1950-11-17,19.860001
1950-11-20,19.93
1950-11-21,19.879999
1950-11-22,20.16
1950-11-24,20.32
1950-11-27,20.18
1950-11-28,19.559999
1950-11-29,19.370001
1950-11-30,19.51
1950-12-01,19.66
1950-12-04,19.0
1950-12-05,19.309999
1950-12-06,19.450001
1950-12-07,19.4
1950-12-08,19.4
1950-12-11,19.719999
1950-12-12,19.68
1950-12-13,19.67
1950-12-14,19.43
1950-12-15,19.33
1950-12-18,19.85
1950-12-19,19.959999
1950-12-20,19.969999
1950-12-21,19.98
1950-12-22,20.07
1950-12-26,19.92
1950-12-27,20.299999
1950-12-28,20.379999
1950-12-29,20.43
1951-01-02,20.77
1951-01-03,20.690001
1951-01-04,20.870001
1951-01-05,20.870001
1951-01-08,21.0
1951-01-09,21.120001
1951-01-10,20.85
1951-01-11,21.190001
1951-01-12,21.110001
1951-01-15,21.299999
1951-01-16,21.459999
1951-01-17,21.549999
1951-01-18,21.4
1951-01-19,21.360001
1951-01-22,21.18
1951-01-23,21.26
1951-01-24,21.16
1951-01-25,21.030001
1951-01-26,21.26
1951-01-29,21.67
1951-01-30,21.74
1951-01-31,21.66
1951-02-01,21.77
1951-02-02,21.959999
1951-02-05,22.200001
1951-02-06,22.120001
1951-02-07,21.99
1951-02-08,22.09
1951-02-09,22.17
1951-02-13,22.18
1951-02-14,22.120001
1951-02-15,22.0
1951-02-16,22.129999
1951-02-19,21.83
1951-02-20,21.790001
1951-02-21,21.860001
1951-02-23,21.92
1951-02-26,21.93
1951-02-27,21.76
1951-02-28,21.799999
1951-03-01,21.85
1951-03-02,21.93
1951-03-05,21.790001
1951-03-06,21.790001
1951-03-07,21.860001
1951-03-08,21.950001
1951-03-09,21.950001
1951-03-12,21.700001
1951-03-13,21.41
1951-03-14,21.25
1951-03-15,21.290001
1951-03-16,21.639999
1951-03-19,21.559999
1951-03-20,21.52
1951-03-21,21.639999
1951-03-22,21.73
1951-03-26,21.530001
1951-03-27,21.51
1951-03-28,21.26
1951-03-29,21.33
1951-03-30,21.48
1951-04-02,21.32
1951-04-03,21.26
1951-04-04,21.4
1951-04-05,21.690001
1951-04-06,21.719999
1951-04-09,21.68
1951-04-10,21.65
1951-04-11,21.639999
1951-04-12,21.83
1951-04-13,22.09
1951-04-16,22.040001
1951-04-17,22.09
1951-04-18,22.129999
1951-04-19,22.040001
1951-04-20,22.040001
1951-04-23,22.049999
1951-04-24,21.959999
1951-04-25,21.969999
1951-04-26,22.16
1951-04-27,22.389999
1951-04-30,22.43
1951-05-01,22.530001
1951-05-02,22.620001
1951-05-03,22.809999
1951-05-04,22.77
1951-05-07,22.629999
1951-05-08,22.610001
1951-05-09,22.639999
1951-05-10,22.51
1951-05-11,22.33
1951-05-14,22.18
1951-05-15,21.76
1951-05-16,21.690001
1951-05-17,21.91
1951-05-18,21.51
1951-05-21,21.459999
1951-05-22,21.360001
1951-05-23,21.16
1951-05-24,21.049999
1951-05-25,21.030001
1951-05-28,21.209999
1951-05-29,21.35
1951-05-31,21.52
1951-06-01,21.48
1951-06-04,21.24
1951-06-05,21.33
1951-06-06,21.48
1951-06-07,21.559999
1951-06-08,21.49
1951-06-11,21.610001
1951-06-12,21.52
1951-06-13,21.549999
1951-06-14,21.84
1951-06-15,22.040001
1951-06-18,22.049999
1951-06-19,22.02
1951-06-20,21.91
1951-06-21,21.780001
1951-06-22,21.549999
1951-06-25,21.290001
1951-06-26,21.299999
1951-06-27,21.370001
1951-06-28,21.1
1951-06-29,20.959999
1951-07-02,21.1
1951-07-03,21.23
1951-07-05,21.639999
1951-07-06,21.639999
1951-07-09,21.73
1951-07-10,21.629999
1951-07-11,21.68
1951-07-12,21.799999
1951-07-13,21.98
1951-07-16,21.73
1951-07-17,21.92
1951-07-18,21.879999
1951-07-19,21.84
1951-07-20,21.879999
1951-07-23,22.1
1951-07-24,22.440001
1951-07-25,22.32
1951-07-26,22.469999
1951-07-27,22.530001
1951-07-30,22.629999
1951-07-31,22.4
1951-08-01,22.51
1951-08-02,22.82
1951-08-03,22.85
1951-08-06,23.01
1951-08-07,23.030001
1951-08-08,22.93
1951-08-09,22.84
1951-08-10,22.790001
1951-08-13,22.799999
1951-08-14,22.700001
1951-08-15,22.790001
1951-08-16,22.870001
1951-08-17,22.940001
1951-08-20,22.93
1951-08-21,22.83
1951-08-22,22.75
1951-08-23,22.9
1951-08-24,22.879999
1951-08-27,22.85
1951-08-28,22.9
1951-08-29,23.08
1951-08-30,23.24
1951-08-31,23.280001
1951-09-04,23.280001
1951-09-05,23.42
1951-09-06,23.469999
1951-09-07,23.530001
1951-09-10,23.620001
1951-09-11,23.5
1951-09-12,23.6
1951-09-13,23.709999
1951-09-14,23.690001
1951-09-17,23.620001
1951-09-18,23.59
1951-09-19,23.59
1951-09-20,23.57
1951-09-21,23.4
1951-09-24,23.299999
1951-09-25,23.379999
1951-09-26,23.4
1951-09-27,23.27
1951-09-28,23.26
1951-10-01,23.469999
1951-10-02,23.639999
1951-10-03,23.790001
1951-10-04,23.719999
1951-10-05,23.780001
1951-10-08,23.75
1951-10-09,23.65
1951-10-10,23.610001
1951-10-11,23.700001
1951-10-15,23.85
1951-10-16,23.77
1951-10-17,23.690001
1951-10-18,23.67
1951-10-19,23.32
1951-10-22,22.75
1951-10-23,22.84
1951-10-24,23.030001
1951-10-25,22.959999
1951-10-26,22.809999
1951-10-29,22.690001
1951-10-30,22.66
1951-10-31,22.940001
1951-11-01,23.1
1951-11-02,22.93
1951-11-05,22.82
1951-11-07,22.49
1951-11-08,22.469999
1951-11-09,22.75
1951-11-13,22.790001
1951-11-14,22.85
1951-11-15,22.84
1951-11-16,22.82
1951-11-19,22.73
1951-11-20,22.68
1951-11-21,22.639999
1951-11-23,22.4
1951-11-26,22.43
1951-11-27,22.66
1951-11-28,22.610001
1951-11-29,22.67
1951-11-30,22.879999
1951-12-03,23.01
1951-12-04,23.139999
1951-12-05,23.07
1951-12-06,23.34
1951-12-07,23.379999
1951-12-10,23.42
1951-12-11,23.299999
1951-12-12,23.370001
1951-12-13,23.389999
1951-12-14,23.370001
1951-12-17,23.41
1951-12-18,23.49
1951-12-19,23.57
1951-12-20,23.57
1951-12-21,23.51
1951-12-24,23.540001
1951-12-26,23.440001
1951-12-27,23.65
1951-12-28,23.690001
1951-12-31,23.77
1952-01-02,23.799999
1952-01-03,23.879999
1952-01-04,23.92
1952-01-07,23.91
1952-01-08,23.82
1952-01-09,23.74
1952-01-10,23.860001
1952-01-11,23.98
1952-01-14,24.16
1952-01-15,24.059999
1952-01-16,24.09
1952-01-17,24.200001
1952-01-18,24.25
1952-01-21,24.459999
1952-01-22,24.66
1952-01-23,24.540001
1952-01-24,24.559999
1952-01-25,24.549999
1952-01-28,24.610001
1952-01-29,24.57
1952-01-30,24.23
1952-01-31,24.139999
1952-02-01,24.299999
1952-02-04,24.120001
1952-02-05,24.110001
1952-02-06,24.18
1952-02-07,24.110001
1952-02-08,24.24
1952-02-11,24.110001
1952-02-13,23.92
1952-02-14,23.870001
1952-02-15,23.860001
1952-02-18,23.74
1952-02-19,23.360001
1952-02-20,23.09
1952-02-21,23.16
1952-02-25,23.23
1952-02-26,23.15
1952-02-27,23.18
1952-02-28,23.290001
1952-02-29,23.26
1952-03-03,23.290001
1952-03-04,23.68
1952-03-05,23.709999
1952-03-06,23.690001
1952-03-07,23.719999
1952-03-10,23.6
1952-03-11,23.620001
1952-03-12,23.73
1952-03-13,23.75
1952-03-14,23.75
1952-03-17,23.92
1952-03-18,23.870001
1952-03-19,23.82
1952-03-20,23.889999
1952-03-21,23.93
1952-03-24,23.93
1952-03-25,23.790001
1952-03-26,23.780001
1952-03-27,23.99
1952-03-28,24.18
1952-03-31,24.370001
1952-04-01,24.18
1952-04-02,24.120001
1952-04-03,24.120001
1952-04-04,24.02
1952-04-07,23.799999
1952-04-08,23.91
1952-04-09,23.940001
1952-04-10,24.110001
1952-04-14,23.950001
1952-04-15,23.65
1952-04-16,23.58
1952-04-17,23.41
1952-04-18,23.5
1952-04-21,23.690001
1952-04-22,23.58
1952-04-23,23.48
1952-04-24,23.43
1952-04-25,23.540001
1952-04-28,23.549999
1952-04-29,23.49
1952-04-30,23.32
1952-05-01,23.17
1952-05-02,23.559999
1952-05-05,23.66
1952-05-06,23.67
1952-05-07,23.809999
1952-05-08,23.860001
1952-05-09,23.84
1952-05-12,23.75
1952-05-13,23.780001
1952-05-14,23.68
1952-05-15,23.6
1952-05-16,23.559999
1952-05-19,23.610001
1952-05-20,23.74
1952-05-21,23.780001
1952-05-22,23.91
1952-05-23,23.889999
1952-05-26,23.940001
1952-05-27,23.879999
1952-05-28,23.84
1952-05-29,23.860001
1952-06-02,23.799999
1952-06-03,23.780001
1952-06-04,23.950001
1952-06-05,24.1
1952-06-06,24.26
1952-06-09,24.370001
1952-06-10,24.23
1952-06-11,24.309999
1952-06-12,24.309999
1952-06-13,24.370001
1952-06-16,24.299999
1952-06-17,24.33
1952-06-18,24.43
1952-06-19,24.51
1952-06-20,24.59
1952-06-23,24.559999
1952-06-24,24.6
1952-06-25,24.66
1952-06-26,24.75
1952-06-27,24.83
1952-06-30,24.959999
1952-07-01,25.120001
1952-07-02,25.059999
1952-07-03,25.049999
1952-07-07,24.969999
1952-07-08,24.959999
1952-07-09,24.860001
1952-07-10,24.809999
1952-07-11,24.98
1952-07-14,25.030001
1952-07-15,25.16
1952-07-16,25.16
1952-07-17,25.049999
1952-07-18,24.85
1952-07-21,24.950001
1952-07-22,25.0
1952-07-23,25.110001
1952-07-24,25.24
1952-07-25,25.16
1952-07-28,25.200001
1952-07-29,25.26
1952-07-30,25.370001
1952-07-31,25.4
1952-08-01,25.450001
1952-08-04,25.43
1952-08-05,25.459999
1952-08-06,25.440001
1952-08-07,25.52
1952-08-08,25.549999
1952-08-11,25.52
1952-08-12,25.309999
1952-08-13,25.280001
1952-08-14,25.280001
1952-08-15,25.200001
1952-08-18,24.940001
1952-08-19,24.889999
1952-08-20,24.950001
1952-08-21,24.98
1952-08-22,24.99
1952-08-25,24.870001
1952-08-26,24.83
1952-08-27,24.940001
1952-08-28,24.969999
1952-08-29,25.030001
1952-09-02,25.15
1952-09-03,25.25
1952-09-04,25.24
1952-09-05,25.209999
1952-09-08,25.110001
1952-09-09,24.860001
1952-09-10,24.690001
1952-09-11,24.719999
1952-09-12,24.709999
1952-09-15,24.450001
1952-09-16,24.530001
1952-09-17,24.58
1952-09-18,24.51
1952-09-19,24.57
1952-09-22,24.59
1952-09-23,24.700001
1952-09-24,24.790001
1952-09-25,24.809999
1952-09-26,24.73
1952-09-29,24.68
1952-09-30,24.540001
1952-10-01,24.48
1952-10-02,24.52
1952-10-03,24.5
1952-10-06,24.440001
1952-10-07,24.4
1952-10-08,24.58
1952-10-09,24.57
1952-10-10,24.549999
1952-10-14,24.48
1952-10-15,24.059999
1952-10-16,23.91
1952-10-17,24.200001
1952-10-20,24.129999
1952-10-21,24.07
1952-10-22,23.799999
1952-10-23,23.870001
1952-10-24,24.030001
1952-10-27,24.09
1952-10-28,24.129999
1952-10-29,24.15
1952-10-30,24.15
1952-10-31,24.52
1952-11-03,24.6
1952-11-05,24.67
1952-11-06,24.77
1952-11-07,24.780001
1952-11-10,24.77
1952-11-12,24.65
1952-11-13,24.709999
1952-11-14,24.75
1952-11-17,24.799999
1952-11-18,25.16
1952-11-19,25.33
1952-11-20,25.280001
1952-11-21,25.27
1952-11-24,25.42
1952-11-25,25.360001
1952-11-26,25.52
1952-11-28,25.66
1952-12-01,25.68
1952-12-02,25.74
1952-12-03,25.709999
1952-12-04,25.610001
1952-12-05,25.620001
1952-12-08,25.76
1952-12-09,25.93
1952-12-10,25.98
1952-12-11,25.959999
1952-12-12,26.040001
1952-12-15,26.040001
1952-12-16,26.07
1952-12-17,26.040001
1952-12-18,26.030001
1952-12-19,26.15
1952-12-22,26.299999
1952-12-23,26.190001
1952-12-24,26.209999
1952-12-26,26.25
1952-12-29,26.4
1952-12-30,26.59
1952-12-31,26.57
1953-01-02,26.540001
1953-01-05,26.66
1953-01-06,26.48
1953-01-07,26.370001
1953-01-08,26.33
1953-01-09,26.08
1953-01-12,25.860001
1953-01-13,26.02
1953-01-14,26.08
1953-01-15,26.129999
1953-01-16,26.02
1953-01-19,26.01
1953-01-20,26.139999
1953-01-21,26.09
1953-01-22,26.120001
1953-01-23,26.07
1953-01-26,26.02
1953-01-27,26.049999
1953-01-28,26.129999
1953-01-29,26.200001
1953-01-30,26.379999
1953-02-02,26.51
1953-02-03,26.540001
1953-02-04,26.42
1953-02-05,26.15
1953-02-06,26.51
1953-02-09,25.690001
1953-02-10,25.620001
1953-02-11,25.639999
1953-02-13,25.74
1953-02-16,25.65
1953-02-17,25.5
1953-02-18,25.48
1953-02-19,25.57
1953-02-20,25.629999
1953-02-24,25.75
1953-02-25,25.91
1953-02-26,25.950001
1953-02-27,25.9
1953-03-02,25.93
1953-03-03,26.0
1953-03-04,25.780001
1953-03-05,25.790001
1953-03-06,25.84
1953-03-09,25.83
1953-03-10,25.91
1953-03-11,26.120001
1953-03-12,26.129999
1953-03-13,26.18
1953-03-16,26.219999
1953-03-17,26.33
1953-03-18,26.24
1953-03-19,26.219999
1953-03-20,26.18
1953-03-23,26.02
1953-03-24,26.17
1953-03-25,26.1
1953-03-26,25.950001
1953-03-27,25.99
1953-03-30,25.610001
1953-03-31,25.290001
1953-04-01,25.25
1953-04-02,25.23
1953-04-06,24.610001
1953-04-07,24.709999
1953-04-08,24.93
1953-04-09,24.879999
1953-04-10,24.82
1953-04-13,24.77
1953-04-14,24.860001
1953-04-15,24.959999
1953-04-16,24.91
1953-04-17,24.620001
1953-04-20,24.73
1953-04-21,24.67
1953-04-22,24.459999
1953-04-23,24.190001
1953-04-24,24.200001
1953-04-27,24.34
1953-04-28,24.52
1953-04-29,24.68
1953-04-30,24.620001
1953-05-01,24.73
1953-05-04,25.0
1953-05-05,25.030001
1953-05-06,25.0
1953-05-07,24.9
1953-05-08,24.9
1953-05-11,24.91
1953-05-12,24.74
1953-05-13,24.709999
1953-05-14,24.85
1953-05-15,24.84
1953-05-18,24.75
1953-05-19,24.700001
1953-05-20,24.93
1953-05-21,25.059999
1953-05-22,25.030001
1953-05-25,24.99
1953-05-26,24.870001
1953-05-27,24.639999
1953-05-28,24.459999
1953-05-29,24.540001
1953-06-01,24.15
1953-06-02,24.219999
1953-06-03,24.18
1953-06-04,24.030001
1953-06-05,24.09
1953-06-08,24.01
1953-06-09,23.6
1953-06-10,23.540001
1953-06-11,23.75
1953-06-12,23.82
1953-06-15,23.620001
1953-06-16,23.549999
1953-06-17,23.85
1953-06-18,23.84
1953-06-19,23.84
1953-06-22,23.959999
1953-06-23,24.120001
1953-06-24,24.09
1953-06-25,24.190001
1953-06-26,24.209999
1953-06-29,24.139999
1953-06-30,24.139999
1953-07-01,24.24
1953-07-02,24.309999
1953-07-03,24.360001
1953-07-06,24.379999
1953-07-07,24.51
1953-07-08,24.5
1953-07-09,24.43
1953-07-10,24.41
1953-07-13,24.17
1953-07-14,24.08
1953-07-15,24.15
1953-07-16,24.18
1953-07-17,24.35
1953-07-20,24.219999
1953-07-21,24.16
1953-07-22,24.190001
1953-07-23,24.23
1953-07-24,24.23
1953-07-27,24.07
1953-07-28,24.110001
1953-07-29,24.26
1953-07-30,24.49
1953-07-31,24.75
1953-08-03,24.84
1953-08-04,24.780001
1953-08-05,24.68
1953-08-06,24.799999
1953-08-07,24.780001
1953-08-10,24.75
1953-08-11,24.719999
1953-08-12,24.780001
1953-08-13,24.73
1953-08-14,24.620001
1953-08-17,24.559999
1953-08-18,24.459999
1953-08-19,24.309999
1953-08-20,24.290001
1953-08-21,24.35
1953-08-24,24.09
1953-08-25,23.93
1953-08-26,23.860001
1953-08-27,23.790001
1953-08-28,23.74
1953-08-31,23.32
1953-09-01,23.42
1953-09-02,23.559999
1953-09-03,23.51
1953-09-04,23.57
1953-09-08,23.610001
1953-09-09,23.65
1953-09-10,23.41
1953-09-11,23.139999
1953-09-14,22.709999
1953-09-15,22.9
1953-09-16,23.01
1953-09-17,23.07
1953-09-18,22.950001
1953-09-21,22.879999
1953-09-22,23.200001
1953-09-23,23.23
1953-09-24,23.24
1953-09-25,23.299999
1953-09-28,23.450001
1953-09-29,23.49
1953-09-30,23.35
1953-10-01,23.49
1953-10-02,23.59
1953-10-05,23.48
1953-10-06,23.389999
1953-10-07,23.58
1953-10-08,23.620001
1953-10-09,23.66
1953-10-13,23.57
1953-10-14,23.68
1953-10-15,23.950001
1953-10-16,24.139999
1953-10-19,24.16
1953-10-20,24.17
1953-10-21,24.190001
1953-10-22,24.299999
1953-10-23,24.35
1953-10-26,24.309999
1953-10-27,24.26
1953-10-28,24.290001
1953-10-29,24.58
1953-10-30,24.540001
1953-11-02,24.66
1953-11-04,24.51
1953-11-05,24.639999
1953-11-06,24.610001
1953-11-09,24.66
1953-11-10,24.370001
1953-11-12,24.459999
1953-11-13,24.540001
1953-11-16,24.379999
1953-11-17,24.25
1953-11-18,24.290001
1953-11-19,24.4
1953-11-20,24.440001
1953-11-23,24.360001
1953-11-24,24.5
1953-11-25,24.52
1953-11-27,24.66
1953-11-30,24.76
1953-12-01,24.780001
1953-12-02,24.950001
1953-12-03,24.969999
1953-12-04,24.98
1953-12-07,24.950001
1953-12-08,24.870001
1953-12-09,24.84
1953-12-10,24.780001
1953-12-11,24.76
1953-12-14,24.690001
1953-12-15,24.709999
1953-12-16,24.959999
1953-12-17,24.940001
1953-12-18,24.99
1953-12-21,24.950001
1953-12-22,24.76
1953-12-23,24.690001
1953-12-24,24.799999
1953-12-28,24.709999
1953-12-29,24.549999
1953-12-30,24.76
1953-12-31,24.809999
1954-01-04,24.950001
1954-01-05,25.1
1954-01-06,25.139999
1954-01-07,25.059999
1954-01-08,24.93
1954-01-11,24.799999
1954-01-12,24.93
1954-01-13,25.07
1954-01-14,25.190001
1954-01-15,25.43
1954-01-18,25.43
1954-01-19,25.68
1954-01-20,25.75
1954-01-21,25.790001
1954-01-22,25.85
1954-01-25,25.93
1954-01-26,26.09
1954-01-27,26.01
1954-01-28,26.02
1954-01-29,26.08
1954-02-01,25.99
1954-02-02,25.92
1954-02-03,26.01
1954-02-04,26.200001
1954-02-05,26.299999
1954-02-08,26.23
1954-02-09,26.17
1954-02-10,26.139999
1954-02-11,26.059999
1954-02-12,26.120001
1954-02-15,26.040001
1954-02-16,25.809999
1954-02-17,25.860001
1954-02-18,25.860001
1954-02-19,25.92
1954-02-23,25.83
1954-02-24,25.83
1954-02-25,25.91
1954-02-26,26.15
1954-03-01,26.25
1954-03-02,26.32
1954-03-03,26.32
1954-03-04,26.41
1954-03-05,26.52
1954-03-08,26.450001
1954-03-09,26.51
1954-03-10,26.57
1954-03-11,26.690001
1954-03-12,26.690001
1954-03-15,26.57
1954-03-16,26.559999
1954-03-17,26.620001
1954-03-18,26.73
1954-03-19,26.809999
1954-03-22,26.790001
1954-03-23,26.6
1954-03-24,26.469999
1954-03-25,26.42
1954-03-26,26.559999
1954-03-29,26.66
1954-03-30,26.690001
1954-03-31,26.940001
1954-04-01,27.17
1954-04-02,27.209999
1954-04-05,27.26
1954-04-06,27.01
1954-04-07,27.110001
1954-04-08,27.379999
1954-04-09,27.379999
1954-04-12,27.57
1954-04-13,27.639999
1954-04-14,27.85
1954-04-15,27.940001
1954-04-19,27.76
1954-04-20,27.75
1954-04-21,27.639999
1954-04-22,27.68
1954-04-23,27.780001
1954-04-26,27.879999
1954-04-27,27.709999
1954-04-28,27.76
1954-04-29,28.18
1954-04-30,28.26
1954-05-03,28.209999
1954-05-04,28.280001
1954-05-05,28.290001
1954-05-06,28.51
1954-05-07,28.65
1954-05-10,28.620001
1954-05-11,28.49
1954-05-12,28.719999
1954-05-13,28.559999
1954-05-14,28.799999
1954-05-17,28.84
1954-05-18,28.85
1954-05-19,28.719999
1954-05-20,28.82
1954-05-21,28.99
1954-05-24,29.0
1954-05-25,28.93
1954-05-26,29.17
1954-05-27,29.049999
1954-05-28,29.190001
1954-06-01,29.190001
1954-06-02,29.16
1954-06-03,29.15
1954-06-04,29.1
1954-06-07,28.99
1954-06-08,28.34
1954-06-09,28.15
1954-06-10,28.34
1954-06-11,28.58
1954-06-14,28.620001
1954-06-15,28.83
1954-06-16,29.040001
1954-06-17,28.959999
1954-06-18,29.040001
1954-06-21,29.059999
1954-06-22,29.08
1954-06-23,29.129999
1954-06-24,29.26
1954-06-25,29.200001
1954-06-28,29.280001
1954-06-29,29.43
1954-06-30,29.209999
1954-07-01,29.209999
1954-07-02,29.59
1954-07-06,29.92
1954-07-07,29.940001
1954-07-08,29.940001
1954-07-09,30.139999
1954-07-12,30.120001
1954-07-13,30.02
1954-07-14,30.09
1954-07-15,30.190001
1954-07-16,30.059999
1954-07-19,29.98
1954-07-20,29.84
1954-07-21,30.030001
1954-07-22,30.27
1954-07-23,30.309999
1954-07-26,30.34
1954-07-27,30.52
1954-07-28,30.58
1954-07-29,30.690001
1954-07-30,30.879999
1954-08-02,30.99
1954-08-03,30.93
1954-08-04,30.9
1954-08-05,30.77
1954-08-06,30.379999
1954-08-09,30.120001
1954-08-10,30.370001
1954-08-11,30.719999
1954-08-12,30.59
1954-08-13,30.719999
1954-08-16,31.049999
1954-08-17,31.120001
1954-08-18,31.09
1954-08-19,31.16
1954-08-20,31.209999
1954-08-23,31.0
1954-08-24,30.870001
1954-08-25,30.65
1954-08-26,30.57
1954-08-27,30.66
1954-08-30,30.35
1954-08-31,29.83
1954-09-01,30.040001
1954-09-02,30.27
1954-09-03,30.5
1954-09-07,30.66
1954-09-08,30.68
1954-09-09,30.73
1954-09-10,30.84
1954-09-13,31.120001
1954-09-14,31.280001
1954-09-15,31.290001
1954-09-16,31.459999
1954-09-17,31.709999
1954-09-20,31.57
1954-09-21,31.790001
1954-09-22,32.0
1954-09-23,32.18
1954-09-24,32.400002
1954-09-27,32.529999
1954-09-28,32.689999
1954-09-29,32.5
1954-09-30,32.310001
1954-10-01,32.290001000000004
1954-10-04,32.470001
1954-10-05,32.630001
1954-10-06,32.759998
1954-10-07,32.689999
1954-10-08,32.669998
1954-10-11,32.41
1954-10-12,32.279999
1954-10-13,32.27
1954-10-14,31.879999
1954-10-15,31.709999
1954-10-18,31.83
1954-10-19,31.91
1954-10-20,32.169998
1954-10-21,32.130001
1954-10-22,32.130001
1954-10-25,31.959999
1954-10-26,31.940001
1954-10-27,32.02
1954-10-28,31.879999
1954-10-29,31.68
